crop,x1,y1,x2,y2,conf,match_pct,ignored
frame_000078_fish_03.png,689,338,741,383,0.8379,90.14,0
frame_000078_fish_04.png,1333,350,1365,405,0.8017,88.64,0
frame_000078_fish_05.png,709,199,780,268,0.7783,88.84,0
frame_000079_fish_00.png,808,715,883,764,0.9066,82.67,0
frame_000079_fish_01.png,671,336,739,408,0.9025,87.31,0
frame_000079_fish_02.png,1168,457,1284,548,0.8875,91.04,0
frame_000079_fish_03.png,1219,615,1281,644,0.8533,82.43,0
frame_000079_fish_04.png,1305,309,1348,356,0.8160,87.34,0
frame_000080_fish_00.png,1128,563,1167,653,0.8918,83.77,0
frame_000080_fish_01.png,765,758,811,796,0.8774,88.12,0
frame_000080_fish_02.png,660,316,703,351,0.8730,82.86,0
frame_000080_fish_03.png,1107,275,1159,328,0.8668,81.00,0
frame_000081_fish_00.png,646,330,725,377,0.8885,85.09,0
frame_000081_fish_01.png,709,735,756,791,0.8709,91.73,0
frame_000081_fish_02.png,1140,264,1172,349,0.8599,77.60,0
frame_000081_fish_03.png,1023,527,1118,562,0.7874,89.53,0
frame_000082_fish_00.png,1125,275,1192,327,0.8896,81.86,0
frame_000082_fish_01.png,697,665,720,703,0.8614,75.32,0
frame_000082_fish_02.png,960,556,985,648,0.8063,84.33,0
frame_000082_fish_03.png,896,310,927,342,0.4917,75.81,0
frame_000083_fish_00.png,959,660,1019,748,0.8882,89.49,0
frame_000083_fish_01.png,889,357,975,399,0.8726,78.35,0
frame_000083_fish_02.png,705,301,740,363,0.8550,89.89,0
frame_000083_fish_03.png,690,606,718,646,0.8242,87.14,0
frame_000083_fish_04.png,1120,266,1192,317,0.4465,86.51,0
frame_000084_fish_00.png,1144,286,1197,384,0.9009,88.76,0
frame_000084_fish_01.png,993,747,1061,810,0.8972,85.72,0
frame_000084_fish_02.png,680,599,734,630,0.8897,75.35,0
frame_000084_fish_03.png,935,375,1021,420,0.8777,82.25,0
frame_000084_fish_04.png,718,292,744,381,0.7765,84.80,0
frame_000085_fish_00.png,997,800,1102,847,0.8908,82.01,0
frame_000085_fish_01.png,699,574,767,623,0.8764,82.92,0
frame_000085_fish_02.png,1001,344,1081,389,0.8756,82.66,0
frame_000085_fish_03.png,1185,330,1218,422,0.8747,87.81,0
frame_000086_fish_00.png,1087,721,1144,828,0.9018,91.97,0
frame_000086_fish_01.png,1159,404,1215,495,0.8931,91.34,0
frame_000086_fish_02.png,1061,358,1138,391,0.8766,76.07,0
frame_000086_fish_03.png,748,559,850,608,0.8757,78.12,0
frame_000086_fish_04.png,711,375,741,406,0.3099,90.40,0
frame_000087_fish_00.png,1131,630,1167,734,0.8993,85.72,0
frame_000087_fish_01.png,1088,403,1144,494,0.8810,89.21,0
frame_000087_fish_02.png,858,586,930,666,0.8785,80.70,0
frame_000087_fish_03.png,1120,386,1194,435,0.8702,82.93,0
frame_000087_fish_04.png,742,369,789,415,0.8679,81.73,0
frame_000088_fish_00.png,814,374,912,440,0.8991,87.94,0
frame_000088_fish_01.png,895,708,993,749,0.8962,73.13,0
frame_000088_fish_02.png,1241,449,1313,508,0.8935,85.21,0
frame_000088_fish_03.png,1119,587,1205,640,0.8850,91.58,0
frame_000088_fish_04.png,1113,353,1198,391,0.8830,81.23,0
frame_000089_fish_00.png,1199,589,1282,646,0.9046,86.48,0
frame_000089_fish_01.png,873,413,964,460,0.8958,76.73,0
frame_000089_fish_02.png,1047,741,1150,778,0.8886,71.73,0
frame_000089_fish_03.png,1175,344,1264,386,0.8604,85.64,0
frame_000089_fish_04.png,1347,607,1375,651,0.8327,85.51,0
frame_000090_fish_00.png,1290,579,1332,643,0.8901,85.82,0
frame_000090_fish_01.png,888,394,962,436,0.8794,79.52,0
frame_000090_fish_02.png,1225,376,1294,463,0.8717,91.26,0
frame_000090_fish_03.png,1300,818,1414,865,0.8424,79.34,0
frame_000090_fish_04.png,1337,747,1370,821,0.7848,90.97,0
frame_000091_fish_00.png,1267,577,1326,610,0.8726,75.27,0
frame_000091_fish_01.png,1336,781,1397,920,0.8724,79.63,0
frame_000091_fish_02.png,872,401,923,445,0.8615,79.95,0
frame_000091_fish_03.png,1174,468,1199,559,0.5213,87.75,0
frame_000092_fish_00.png,1324,717,1388,815,0.9109,86.22,0
frame_000092_fish_01.png,1236,648,1290,744,0.9014,90.84,0
frame_000092_fish_02.png,1329,884,1390,961,0.8969,93.24,0
frame_000092_fish_03.png,887,385,943,446,0.8932,86.29,0
frame_000092_fish_04.png,1226,582,1273,630,0.8864,86.31,0
frame_000093_fish_00.png,1344,706,1391,772,0.8796,83.97,0
frame_000093_fish_01.png,1321,752,1384,846,0.8751,87.71,0
frame_000093_fish_02.png,919,384,979,436,0.8739,82.63,0
frame_000093_fish_03.png,737,118,854,178,0.8728,85.83,0
frame_000093_fish_04.png,1290,782,1346,867,0.8707,81.28,0
frame_000093_fish_05.png,1226,569,1250,628,0.8095,88.57,0
frame_000094_fish_00.png,1234,535,1288,597,0.9086,81.37,0
frame_000094_fish_01.png,1220,714,1311,774,0.8990,85.84,0
frame_000094_fish_02.png,951,356,1038,395,0.8527,78.70,0
frame_000094_fish_03.png,1257,612,1301,688,0.8446,89.10,0
frame_000095_fish_00.png,1281,817,1331,889,0.9010,87.04,0
frame_000095_fish_01.png,1091,802,1199,840,0.8873,73.37,0
frame_000095_fish_02.png,1182,491,1248,574,0.8856,91.02,0
frame_000095_fish_03.png,1255,491,1314,540,0.8850,80.93,0
frame_000095_fish_04.png,999,350,1075,391,0.8764,81.76,0
frame_000095_fish_05.png,590,118,737,190,0.7696,86.31,0
frame_000096_fish_00.png,1201,388,1254,478,0.8950,89.74,0
frame_000096_fish_01.png,1265,462,1338,513,0.8937,81.62,0
frame_000096_fish_02.png,889,751,991,809,0.8885,81.27,0
frame_000096_fish_03.png,1168,657,1196,758,0.8442,87.86,0
frame_000096_fish_04.png,600,114,743,202,0.7886,87.29,0
frame_000096_fish_05.png,1099,329,1135,370,0.6026,81.32,0
frame_000097_fish_00.png,774,640,851,734,0.9243,83.01,0
frame_000097_fish_01.png,1291,440,1328,497,0.8863,83.48,0
frame_000097_fish_02.png,993,332,1079,376,0.8806,85.11,0
frame_000097_fish_03.png,1243,322,1279,419,0.8790,86.79,0
frame_000097_fish_04.png,1075,466,1112,547,0.8749,88.00,0
frame_000097_fish_05.png,598,106,747,189,0.7030,86.88,0
frame_000098_fish_00.png,695,528,770,603,0.8985,81.04,0
frame_000098_fish_01.png,1085,339,1120,430,0.8833,88.43,0
frame_000098_fish_02.png,818,350,919,390,0.8805,85.06,0
frame_000098_fish_03.png,1253,324,1297,418,0.8771,88.23,0
frame_000098_fish_04.png,1275,419,1320,468,0.8611,85.39,0
frame_000098_fish_05.png,609,105,755,183,0.8170,85.92,0
frame_000099_fish_00.png,639,457,710,524,0.9076,83.57,0
frame_000099_fish_01.png,754,341,834,406,0.9046,89.41,0
frame_000099_fish_02.png,1084,315,1131,386,0.9007,84.03,0
frame_000099_fish_03.png,1262,413,1315,464,0.8835,83.30,0
frame_000099_fish_04.png,1226,335,1281,416,0.8558,90.40,0
frame_000099_fish_05.png,621,120,767,181,0.3688,83.45,0
frame_000100_fish_00.png,560,418,609,484,0.8787,84.92,0
frame_000100_fish_01.png,1194,385,1275,448,0.8738,90.75,0
frame_000100_fish_02.png,1277,405,1325,456,0.8634,81.21,0
frame_000100_fish_03.png,741,358,776,407,0.8073,89.45,0
frame_000100_fish_04.png,1073,300,1143,347,0.8006,88.70,0
frame_000100_fish_05.png,660,123,785,199,0.7396,86.21,0
frame_000101_fish_00.png,560,340,595,403,0.8893,78.96,0
frame_000101_fish_01.png,1137,400,1234,442,0.8810,88.82,0
frame_000101_fish_02.png,739,356,834,396,0.8655,83.21,0
frame_000101_fish_03.png,1281,402,1320,458,0.8569,85.70,0
frame_000101_fish_04.png,1049,288,1090,361,0.6399,85.06,0
frame_000102_fish_00.png,1260,392,1336,451,0.8860,84.73,0
frame_000102_fish_01.png,777,358,863,400,0.8812,85.34,0
frame_000102_fish_02.png,1121,357,1174,458,0.8714,89.61,0
frame_000102_fish_03.png,592,325,636,375,0.8637,86.40,0
frame_000102_fish_04.png,1042,342,1145,371,0.8512,85.94,0
frame_000103_fish_00.png,1239,378,1296,447,0.9021,85.26,0
frame_000103_fish_01.png,655,434,731,500,0.8983,82.63,0
frame_000103_fish_02.png,1130,380,1159,484,0.8804,80.62,0
frame_000103_fish_03.png,1114,307,1218,348,0.8708,87.85,0
frame_000103_fish_04.png,852,376,924,436,0.8573,86.17,0
frame_000104_fish_00.png,936,427,1004,492,0.8940,83.16,0
frame_000104_fish_01.png,740,540,822,621,0.8885,84.23,0
frame_000104_fish_02.png,1203,307,1288,447,0.8795,90.51,0
frame_000104_fish_03.png,1136,398,1180,486,0.8707,80.50,0
frame_000104_fish_04.png,695,81,801,144,0.3043,87.96,0
frame_000105_fish_00.png,825,642,920,709,0.8950,79.66,0
frame_000105_fish_01.png,1049,518,1097,594,0.8724,91.73,0
frame_000105_fish_02.png,712,89,819,145,0.8201,85.22,0
frame_000105_fish_03.png,1172,365,1269,461,0.8122,90.79,0
frame_000105_fish_04.png,1229,362,1270,420,0.5817,86.73,0
frame_000105_fish_05.png,1175,394,1271,461,0.5253,89.63,0
frame_000106_fish_00.png,1100,540,1181,603,0.9066,86.86,0
frame_000106_fish_01.png,1230,383,1311,464,0.9031,83.02,0
frame_000106_fish_02.png,912,707,1010,782,0.8933,85.18,0
frame_000106_fish_03.png,1177,375,1231,410,0.8703,77.32,0
frame_000106_fish_04.png,1126,423,1209,470,0.8647,93.82,0
frame_000106_fish_05.png,731,87,856,136,0.8499,85.32,0
frame_000107_fish_00.png,1130,505,1205,581,0.9053,89.70,0
frame_000107_fish_01.png,740,84,864,145,0.8870,89.72,0
frame_000107_fish_02.png,1074,428,1158,469,0.8855,89.46,0
frame_000107_fish_03.png,1000,743,1088,786,0.8830,83.45,0
frame_000107_fish_04.png,1241,317,1324,370,0.8671,88.16,0
frame_000107_fish_05.png,1293,363,1334,418,0.8287,79.49,0
frame_000108_fish_00.png,1055,715,1103,780,0.9000,81.78,0
frame_000108_fish_01.png,1048,425,1120,466,0.8964,85.08,0
frame_000108_fish_02.png,745,84,860,143,0.8877,87.42,0
frame_000108_fish_03.png,1215,335,1317,385,0.8692,86.36,0
frame_000108_fish_04.png,1280,290,1363,332,0.8354,91.67,0
frame_000108_fish_05.png,1173,466,1197,542,0.8052,88.00,0
frame_000109_fish_00.png,1076,402,1146,451,0.9066,81.74,0
frame_000109_fish_01.png,1037,666,1067,752,0.8872,86.48,0
frame_000109_fish_02.png,747,80,860,143,0.8733,88.87,0
frame_000109_fish_03.png,1343,287,1380,325,0.8552,90.65,0
frame_000109_fish_04.png,1066,461,1151,490,0.8331,81.62,0
frame_000109_fish_05.png,1192,346,1230,404,0.7772,78.49,0
frame_000110_fish_00.png,927,658,1034,720,0.8988,81.71,0
frame_000110_fish_01.png,1340,317,1392,374,0.8918,89.41,0
frame_000110_fish_02.png,754,78,863,146,0.8901,89.53,0
frame_000110_fish_03.png,905,347,952,424,0.8809,89.95,0
frame_000110_fish_04.png,1092,395,1197,470,0.8807,85.06,0
frame_000110_fish_05.png,1232,465,1345,516,0.8753,82.07,0
frame_000111_fish_00.png,802,678,899,716,0.9053,70.31,0
frame_000111_fish_01.png,969,424,1055,473,0.8854,88.40,0
frame_000111_fish_02.png,753,80,862,146,0.8780,89.62,0
frame_000111_fish_03.png,838,302,913,350,0.8734,92.07,0
frame_000111_fish_04.png,1266,413,1315,470,0.8602,89.99,0
frame_000111_fish_05.png,1391,457,1418,548,0.5625,89.89,0
frame_000112_fish_00.png,921,378,1011,412,0.8980,84.44,0
frame_000112_fish_01.png,811,277,882,343,0.8857,93.25,0
frame_000112_fish_02.png,754,80,861,145,0.8840,89.86,0
frame_000112_fish_03.png,706,733,793,784,0.8785,81.04,0
frame_000112_fish_04.png,1197,464,1296,522,0.8727,81.25,0
frame_000113_fish_00.png,839,295,914,362,0.8846,90.69,0
frame_000113_fish_01.png,1095,296,1167,364,0.8842,86.28,0
frame_000113_fish_02.png,756,77,857,143,0.8713,90.15,0
frame_000113_fish_03.png,1237,515,1309,549,0.8703,79.06,0
frame_000113_fish_04.png,661,735,720,774,0.8668,78.00,0
frame_000113_fish_05.png,901,380,954,484,0.7704,83.83,0
frame_000113_fish_06.png,900,460,1011,494,0.7165,81.80,0
frame_000113_fish_07.png,900,381,1006,490,0.5952,89.07,0
frame_000113_fish_08.png,901,437,1009,493,0.4281,84.61,0
frame_000114_fish_00.png,1269,544,1338,577,0.8869,78.87,0
frame_000114_fish_01.png,1188,395,1257,476,0.8855,89.35,0
frame_000114_fish_02.png,956,489,1015,586,0.8828,92.76,0
frame_000114_fish_03.png,768,87,857,140,0.8776,88.86,0
frame_000114_fish_04.png,636,725,669,760,0.8749,81.00,0
frame_000114_fish_05.png,880,338,926,426,0.8680,88.52,0
frame_000114_fish_06.png,789,519,814,617,0.8250,87.33,0
frame_000115_fish_00.png,796,695,873,757,0.9099,82.93,0
frame_000115_fish_01.png,1018,594,1069,690,0.8995,91.78,0
frame_000115_fish_02.png,620,702,658,748,0.8887,73.35,0
frame_000115_fish_03.png,878,440,912,511,0.8838,74.72,0
frame_000115_fish_04.png,756,82,859,140,0.8711,89.15,0
frame_000115_fish_05.png,1268,508,1350,626,0.8363,86.52,0
frame_000116_fish_00.png,631,722,703,791,0.9035,82.93,0
frame_000116_fish_01.png,1027,670,1102,751,0.9015,92.43,0
frame_000116_fish_02.png,1285,635,1374,693,0.8993,80.28,0
frame_000116_fish_03.png,827,522,870,606,0.8794,84.44,0
frame_000116_fish_04.png,748,740,829,779,0.8750,84.80,0
frame_000116_fish_05.png,762,75,858,140,0.8377,88.86,0
frame_000117_fish_00.png,1264,741,1306,790,0.8959,80.22,0
frame_000117_fish_01.png,1284,649,1364,691,0.8928,78.16,0
frame_000117_fish_02.png,687,788,770,825,0.8742,85.77,0
frame_000117_fish_03.png,1055,729,1154,766,0.8612,81.31,0
frame_000117_fish_04.png,761,75,858,140,0.8366,88.93,0
frame_000117_fish_05.png,558,813,666,873,0.8297,93.94,0
frame_000117_fish_06.png,700,640,752,665,0.7004,83.32,0
frame_000118_fish_00.png,537,848,586,906,0.8968,93.02,0
frame_000118_fish_01.png,1224,833,1272,871,0.8896,74.31,0
frame_000118_fish_02.png,1101,720,1201,754,0.8832,77.17,0
frame_000118_fish_03.png,670,585,721,656,0.8817,86.89,0
frame_000118_fish_04.png,1223,678,1294,719,0.8784,77.99,0
frame_000118_fish_05.png,759,73,857,140,0.8458,89.50,0
frame_000118_fish_06.png,777,783,850,815,0.7994,86.57,0
frame_000119_fish_00.png,1184,727,1238,818,0.9041,90.91,0
frame_000119_fish_01.png,1200,657,1251,709,0.8950,82.49,0
frame_000119_fish_02.png,1153,869,1222,900,0.8922,72.20,0
frame_000119_fish_03.png,541,815,587,881,0.8889,92.10,0
frame_000119_fish_04.png,850,778,907,834,0.8662,89.46,0
frame_000119_fish_05.png,676,535,735,613,0.8020,88.97,0
frame_000119_fish_06.png,766,73,855,139,0.7691,88.80,0
frame_000119_fish_07.png,602,729,684,797,0.7490,92.86,0
frame_000120_fish_00.png,1221,630,1269,702,0.9028,86.36,0
frame_000120_fish_01.png,1046,840,1124,888,0.8979,86.38,0
frame_000120_fish_02.png,1190,774,1273,842,0.8874,89.64,0
frame_000120_fish_03.png,715,511,752,592,0.8703,83.21,0
frame_000120_fish_04.png,760,72,855,139,0.8064,89.40,0
frame_000120_fish_05.png,924,822,1006,874,0.7570,90.25,0
frame_000121_fish_00.png,1254,724,1311,815,0.9084,92.29,0
frame_000121_fish_01.png,1229,609,1281,688,0.9005,88.35,0
frame_000121_fish_02.png,681,828,749,892,0.8992,92.77,0
frame_000121_fish_03.png,933,783,1009,822,0.8928,83.58,0
frame_000121_fish_04.png,706,507,754,570,0.8488,90.13,0
frame_000121_fish_05.png,764,71,856,140,0.8272,89.06,0
frame_000121_fish_06.png,581,734,635,778,0.3932,92.01,0
frame_000122_fish_00.png,707,510,759,572,0.8770,90.44,0
frame_000122_fish_01.png,898,746,928,775,0.8163,84.33,0
frame_000122_fish_02.png,1229,623,1322,662,0.8027,77.94,0
frame_000122_fish_03.png,635,747,704,820,0.6484,91.69,0
frame_000122_fish_04.png,752,78,829,139,0.6274,90.41,0
frame_000122_fish_05.png,1230,622,1320,696,0.5932,85.43,0
frame_000122_fish_06.png,1252,628,1317,719,0.3203,84.83,0
frame_000123_fish_00.png,875,733,923,788,0.9022,83.89,0
frame_000123_fish_01.png,1121,758,1161,791,0.8897,79.03,0
frame_000123_fish_02.png,742,90,851,144,0.8652,87.03,0
frame_000123_fish_03.png,1232,421,1256,522,0.8403,86.08,0
frame_000123_fish_04.png,701,526,754,575,0.8068,82.42,0
frame_000124_fish_00.png,1021,708,1112,760,0.9047,84.16,0
frame_000124_fish_01.png,893,754,919,800,0.9034,79.65,0
frame_000124_fish_02.png,1177,384,1257,425,0.8949,88.76,0
frame_000124_fish_03.png,1278,672,1318,714,0.8833,81.21,0
frame_000124_fish_04.png,733,88,857,142,0.8514,84.93,0
frame_000125_fish_00.png,1229,697,1299,747,0.8964,78.33,0
frame_000125_fish_01.png,873,770,898,833,0.8876,87.11,0
frame_000125_fish_02.png,1153,369,1190,461,0.8867,86.73,0
frame_000125_fish_03.png,846,659,946,699,0.8784,74.14,0
frame_000125_fish_04.png,725,616,748,696,0.7994,83.35,0
frame_000125_fish_05.png,694,91,823,147,0.7849,83.78,0
frame_000126_fish_00.png,846,812,896,856,0.8986,79.44,0
frame_000126_fish_01.png,1174,727,1261,772,0.8957,78.26,0
frame_000126_fish_02.png,730,626,812,670,0.8864,79.53,0
frame_000126_fish_03.png,739,681,803,708,0.8555,82.68,0
frame_000126_fish_04.png,1145,397,1173,496,0.8460,87.33,0
frame_000127_fish_00.png,812,622,871,701,0.9216,89.50,0
frame_000127_fish_01.png,1129,431,1204,499,0.9083,87.96,0
frame_000127_fish_02.png,599,862,676,927,0.9040,93.48,0
frame_000127_fish_03.png,1130,746,1211,777,0.8985,79.54,0
frame_000127_fish_04.png,675,560,722,639,0.8838,79.66,0
frame_000127_fish_05.png,810,840,886,874,0.8831,79.58,0
frame_000128_fish_00.png,584,794,636,869,0.9051,91.46,0
frame_000128_fish_01.png,836,536,895,595,0.8979,92.56,0
frame_000128_fish_02.png,1085,722,1162,767,0.8944,84.20,0
frame_000128_fish_03.png,666,480,710,573,0.8941,74.73,0
frame_000128_fish_04.png,1112,437,1199,490,0.8932,86.87,0
frame_000128_fish_05.png,815,846,854,888,0.8836,91.33,0
frame_000129_fish_00.png,833,871,911,901,0.8867,86.15,0
frame_000129_fish_01.png,631,437,674,506,0.8864,84.44,0
frame_000129_fish_02.png,1053,721,1125,753,0.8815,82.15,0
frame_000129_fish_03.png,671,457,739,490,0.8108,85.83,0
frame_000129_fish_04.png,607,735,627,822,0.7886,89.32,0
frame_000129_fish_05.png,765,745,797,790,0.6338,86.21,0
frame_000129_fish_06.png,1119,429,1139,526,0.4026,82.29,0
frame_000130_fish_00.png,631,430,667,531,0.8984,79.86,0
frame_000130_fish_01.png,583,691,642,754,0.8920,92.26,0
frame_000130_fish_02.png,834,686,930,730,0.8840,81.76,0
frame_000130_fish_03.png,903,849,972,882,0.8720,89.73,0
frame_000130_fish_04.png,1011,643,1046,718,0.8672,92.44,0
frame_000130_fish_05.png,1137,513,1167,605,0.8579,88.08,0
frame_000130_fish_06.png,570,416,627,467,0.8281,85.97,0
frame_000131_fish_00.png,1150,558,1199,645,0.8978,89.54,0
frame_000131_fish_01.png,636,396,708,455,0.8836,91.84,0
frame_000131_fish_02.png,968,839,1035,875,0.8515,87.18,0
frame_000131_fish_03.png,560,594,582,665,0.8145,84.22,0
frame_000131_fish_04.png,563,421,596,453,0.8131,84.02,0
frame_000131_fish_05.png,1003,540,1068,644,0.7962,91.97,0
frame_000131_fish_06.png,710,80,832,139,0.7622,86.29,0
frame_000131_fish_07.png,1003,574,1068,644,0.3507,91.08,0
frame_000132_fish_00.png,1026,401,1084,472,0.8943,88.73,0
frame_000132_fish_01.png,1022,811,1101,843,0.8880,84.52,0
frame_000132_fish_02.png,565,479,594,581,0.8668,82.95,0
frame_000132_fish_03.png,1190,599,1214,670,0.8515,83.73,0
frame_000132_fish_04.png,1058,516,1088,605,0.8481,87.74,0
frame_000132_fish_05.png,589,390,623,463,0.8414,86.71,0
frame_000132_fish_06.png,757,63,849,137,0.7886,91.50,0
frame_000133_fish_00.png,1091,768,1167,808,0.9046,81.92,0
frame_000133_fish_01.png,607,383,655,430,0.8822,82.53,0
frame_000133_fish_02.png,977,299,1018,385,0.8737,87.43,0
frame_000133_fish_03.png,565,417,595,503,0.8704,86.45,0
frame_000133_fish_04.png,687,373,743,428,0.8615,87.48,0
frame_000133_fish_05.png,1058,461,1080,554,0.8595,81.48,0
frame_000133_fish_06.png,763,63,846,135,0.8293,91.18,0
frame_000133_fish_07.png,1202,590,1222,674,0.4031,82.40,0
frame_000134_fish_00.png,1061,397,1100,481,0.8996,87.17,0
frame_000134_fish_01.png,1168,741,1229,770,0.8933,73.62,0
frame_000134_fish_02.png,612,451,677,564,0.8845,85.84,0
frame_000134_fish_03.png,566,393,595,484,0.8678,88.28,0
frame_000134_fish_04.png,688,319,745,418,0.8465,89.86,0
frame_000134_fish_05.png,760,62,846,134,0.7391,91.40,0
frame_000134_fish_06.png,1213,625,1233,716,0.5157,84.48,0
frame_000135_fish_00.png,655,624,692,710,0.8992,81.69,0
frame_000135_fish_01.png,1183,715,1274,813,0.8893,87.93,0
frame_000135_fish_02.png,1069,379,1151,412,0.8690,84.83,0
frame_000135_fish_03.png,699,305,752,410,0.8379,90.98,0
frame_000135_fish_04.png,565,394,594,483,0.8229,88.45,0
frame_000135_fish_05.png,760,62,844,134,0.7139,91.38,0
frame_000136_fish_00.png,1257,661,1309,726,0.9180,82.03,0
frame_000136_fish_01.png,618,737,673,802,0.8970,85.42,0
frame_000136_fish_02.png,565,393,594,484,0.8753,88.40,0
frame_000136_fish_03.png,1126,390,1214,437,0.8695,85.98,0
frame_000136_fish_04.png,1182,742,1205,829,0.8215,88.95,0
frame_000136_fish_05.png,759,60,842,132,0.5909,91.34,0
frame_000136_fish_06.png,899,177,945,222,0.5808,87.07,0
frame_000137_fish_00.png,1275,610,1326,679,0.8983,83.87,0
frame_000137_fish_01.png,564,393,594,484,0.8842,88.47,0
frame_000137_fish_02.png,1170,418,1262,470,0.8833,85.39,0
frame_000137_fish_03.png,607,775,630,818,0.8733,86.83,0
frame_000137_fish_04.png,1178,758,1203,830,0.8625,89.61,0
frame_000137_fish_05.png,871,331,900,384,0.7025,78.11,0
frame_000137_fish_06.png,763,60,842,132,0.5300,90.93,0
frame_000138_fish_00.png,1109,766,1197,811,0.9019,85.68,0
frame_000138_fish_01.png,1203,464,1295,499,0.8910,80.25,0
frame_000138_fish_02.png,563,394,594,484,0.8843,88.70,0
frame_000138_fish_03.png,1306,575,1333,628,0.7939,85.17,0
frame_000138_fish_04.png,761,61,841,132,0.5308,90.97,0
